,distance,cab_type,destination,source,price,surge_multiplier,id,product_id,name,date_hour,temp,clouds,pressure,rain,humidity,wind
3199,2.68,Lyft,Beacon Hill,Boston University,32.5,1.0,785194bd-0ba0-4920-8bda-bb7eaffe68ba,lyft_luxsuv,Lux Black XL,2018-11-29:04.09.18,37.71,0.57,998.48,,0.7,9.34
1875,2.14,Lyft,Northeastern University,Theatre District,7.0,1.0,a878b81b-2cb0-4f8c-b0d7-b389eb8e32dd,lyft_line,Shared,2018-11-28:16.02.07,41.34,0.62,991.56,,0.61,9.93
665,1.33,Lyft,South Station,Back Bay,13.5,1.0,1f4ba557-9676-4f4b-bd66-9993463f2f95,lyft_premier,Lux,2018-11-29:01.32.08,38.46,0.65,997.43,,0.72,10.06
114,1.21,Uber,North End,Financial District,9.5,1.0,60704fd1-d317-4c6b-aa75-96b4a8739e75,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:01.02.08,36.85,0.71,997.12,,0.76,10.0
1891,1.35,Uber,Haymarket Square,Beacon Hill,,1.0,9f8cf794-93b5-4231-948b-65a7ab42dec7,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-29:00.02.07,39.18,0.83,996.08,,0.67,10.69
2043,2.32,Uber,Haymarket Square,Back Bay,16.0,1.0,13cacf60-fa8d-4d38-b503-4e0887407005,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:07.34.35,35.0,0.15,991.78,,0.8,6.62
3516,3.08,Uber,Northeastern University,West End,10.5,1.0,11e6092d-3c6e-4629-a562-d18d48397213,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:06.15.16,40.41,1.0,1014.19,,0.92,1.22
3590,2.48,Uber,South Station,Beacon Hill,16.0,1.0,8e143d14-0fa1-47f6-a053-79cc4a2fa50d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:04.09.18,37.66,0.59,998.46,,0.71,9.45
2662,2.66,Uber,Theatre District,Fenway,29.5,1.0,1e4b5869-5e14-455b-87bf-631835f80bbc,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:10.32.07,32.65,0.17,991.26,,0.86,6.29
2888,0.71,Lyft,Haymarket Square,North Station,7.0,1.0,b74c66a7-1182-419a-b194-dcbb9db135d9,lyft_line,Shared,2018-11-28:17.06.23,41.42,0.91,991.51,0.002,0.63,9.33
3023,2.61,Uber,Beacon Hill,Northeastern University,,1.0,4b9fe50a-23a4-457c-aea6-6fd66f0e8c24,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-26:06.16.15,40.33,1.0,1014.17,,0.92,1.16
2624,0.88,Lyft,Haymarket Square,West End,16.5,1.0,de6e637f-bd69-4a0c-bc5a-ce18a59bf2a5,lyft_lux,Lux Black,2018-11-28:17.32.07,41.4,0.86,991.66,,0.64,9.92
1895,1.73,Lyft,North End,Theatre District,22.5,1.0,2a48015b-a64f-4229-bb54-40a9bedcb86a,lyft_lux,Lux Black,2018-11-28:07.33.43,34.89,0.13,991.58,,0.8,6.71
2977,4.52,Lyft,Fenway,Financial District,22.5,1.0,cbe0e2fe-d36d-41e5-b70e-fc853a176059,lyft_plus,Lyft XL,2018-11-29:02.32.09,39.22,0.35,998.16,,0.68,10.51
3117,2.8,Lyft,Back Bay,North End,27.5,1.0,bd31c36a-a80b-4a6c-b7bf-0b6d65ebc990,lyft_lux,Lux Black,2018-11-28:13.32.07,37.98,0.55,991.82,,0.69,6.76
2126,1.23,Uber,North End,West End,15.5,1.0,bf22d8d6-bc2b-4fcf-9f36-c1f8f8362b67,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:23.02.09,39.85,0.98,995.03,,0.64,9.99
2821,0.49,Uber,North Station,Haymarket Square,27.5,1.0,1ee28fd9-be44-41d4-a431-3e20f057102c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:09.35.10,40.82,1.0,1014.74,,0.94,0.48
990,0.39,Uber,South Station,Financial District,7.0,1.0,98f9dc28-1417-43e0-a7c0-867832ef6df1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:04.55.44,40.67,0.94,1013.76,,0.92,2.92
2398,1.27,Lyft,Back Bay,Northeastern University,16.5,1.0,ba7055c0-38ba-4815-ad70-dae0b2e583f2,lyft_lux,Lux Black,2018-11-26:06.15.16,40.33,1.0,1014.17,,0.92,1.14
1594,3.17,Lyft,Fenway,Theatre District,26.0,1.0,719e5937-ea73-4fa8-ba8e-ebb827d3cffb,lyft_lux,Lux Black,2018-11-26:06.49.04,41.12,0.98,1014.34,,0.92,1.81
3252,3.21,Lyft,North Station,Northeastern University,32.5,1.75,61c79fe6-f002-4381-a533-e1d9659ed715,lyft_premier,Lux,2018-11-26:15.35.09,44.37,0.88,1014.19,,0.89,4.86
700,2.66,Uber,Fenway,Theatre District,9.5,1.0,7094b227-e112-4f5d-84c2-383cb71a2e8c,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:23.02.09,39.88,0.98,995.04,,0.64,10.05
225,0.59,Lyft,South Station,Theatre District,10.5,1.0,dedced22-5b21-4989-b998-a19cab7d6cdf,lyft_premier,Lux,2018-11-27:01.45.22,44.09,1.0,1004.19,0.7222,0.91,12.45
3309,2.38,Uber,Back Bay,North End,24.0,1.0,8310f923-7d0d-4115-83d7-cc76b499dea9,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-27:00.58.48,44.09,0.98,1006.01,0.161,0.9,10.0
554,2.34,Uber,Back Bay,North End,33.0,1.0,cfa997a8-4313-431c-b3ce-f2b1aa83bc6d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:10.35.09,40.6,0.99,1014.86,,0.95,2.07
3074,1.21,Uber,North End,Financial District,15.0,1.0,73182554-ed10-46cb-b060-1bfa7a7e2de9,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:01.09.23,36.82,0.67,997.22,,0.76,10.15
3010,2.33,Uber,North End,Back Bay,27.5,1.0,561eb9a8-9d3d-4cd1-8082-026bb2dc41fc,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:01.53.39,38.55,0.57,997.68,,0.7,9.96
2430,1.47,Lyft,Boston University,Back Bay,26.0,1.0,309a473c-1906-4a64-9e72-299a70ef7d1f,lyft_luxsuv,Lux Black XL,2018-11-26:09.29.09,40.89,1.0,1014.75,,0.93,1.25
1829,2.84,Uber,Fenway,West End,30.5,1.0,c8b73156-720d-43df-995d-4c57dfa7796d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:09.32.18,33.27,0.42,991.79,,0.84,5.89
643,0.63,Lyft,Financial District,South Station,26.0,1.0,4a180790-b8cf-46a4-a144-c0263c5a2472,lyft_luxsuv,Lux Black XL,2018-11-28:16.06.22,41.17,0.63,991.57,,0.62,10.01
986,1.34,Uber,Fenway,Back Bay,8.0,1.0,5c6fc45b-9876-4280-ac4f-4027e6ff9ad7,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-27:00.43.39,43.82,0.97,1005.87,0.2039,0.91,11.02
2491,0.49,Uber,North Station,Haymarket Square,7.0,1.0,6c01be26-a051-41e5-bfe8-788d9e9828cb,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-29:02.06.47,38.4,0.51,997.88,,0.7,10.41
1006,3.05,Uber,Fenway,North Station,10.5,1.0,bfbfccec-4e59-4c30-8028-645acd946f75,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:07.34.35,34.97,0.13,991.57,,0.8,6.71
3733,4.76,Lyft,Financial District,Boston University,32.5,1.0,1e020cc2-f62e-4069-a2d0-4ca0f1eaf9e3,lyft_lux,Lux Black,2018-11-29:06.41.41,37.68,0.62,1000.64,,0.7,10.38
561,2.34,Uber,Back Bay,North End,33.0,1.0,31eeac9d-7add-47f6-ad8e-286ba33aa13a,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:10.35.09,40.6,0.99,1014.86,,0.95,2.07
2388,0.6,Lyft,South Station,Theatre District,26.0,1.0,1f0a9b56-3893-4e4a-beef-3f9f6a5ba2ad,lyft_luxsuv,Lux Black XL,2018-11-26:22.42.25,44.51,0.97,1007.95,0.0092,0.88,9.69
1914,1.07,Lyft,Financial District,Haymarket Square,10.5,1.0,6ca02782-9588-46de-98d4-48c62ae5d323,lyft_plus,Lyft XL,2018-11-26:10.35.09,40.57,0.99,1014.86,,0.95,2.05
532,2.13,Lyft,Northeastern University,Theatre District,19.5,1.0,f3026b2c-0741-44b1-9a27-2fc911669369,lyft_premier,Lux,2018-11-28:07.34.35,34.91,0.15,991.77,,0.8,6.69
1694,2.79,Uber,Beacon Hill,Boston University,34.0,1.0,e9a386f8-57a3-4089-8650-2f9279b83133,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:23.02.09,39.98,0.98,995.06,,0.64,9.84
780,2.41,Lyft,Beacon Hill,North End,22.5,1.0,11dc59ad-1888-42c7-bd26-2e942ac731b9,lyft_lux,Lux Black,2018-11-28:07.31.37,34.91,0.13,991.59,,0.8,6.66
3078,1.21,Uber,North End,Financial District,10.5,1.0,d120357f-e4ee-4eaa-870c-3f171f06a6ce,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.09.23,36.82,0.67,997.22,,0.76,10.15
3704,2.46,Uber,Beacon Hill,Fenway,10.5,1.0,99d51d54-d040-4c6d-8c93-cbf4f2c27812,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:19.35.09,45.8,0.92,1010.86,,0.83,8.67
1458,2.27,Lyft,Boston University,Beacon Hill,9.0,1.0,5729266b-814e-4b20-86bf-bad3bd6a0ff1,lyft,Lyft,2018-11-29:04.32.07,37.57,0.5,998.74,,0.71,9.96
2542,1.05,Lyft,Financial District,Haymarket Square,26.0,1.0,c0fbf8e9-8444-40c5-9c0d-acb1effabfb3,lyft_luxsuv,Lux Black XL,2018-11-28:17.32.07,41.38,0.85,991.66,,0.64,9.93
956,1.24,Lyft,Theatre District,Haymarket Square,16.5,1.0,2556455e-6d2b-4a4f-b260-c601d4777e31,lyft_lux,Lux Black,2018-11-29:01.02.08,38.69,0.7,997.11,,0.71,9.95
2745,0.39,Uber,South Station,Financial District,,1.0,60d35c0f-dbe3-4469-9a67-8c132c8cfe3b,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:12.02.07,34.93,0.82,991.2,,0.75,6.41
1338,1.41,Uber,Theatre District,North End,11.0,1.0,23e03759-b9d6-4888-895f-221526020e29,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:06.19.04,40.58,1.0,1014.19,,0.91,1.31
1226,1.71,Lyft,North End,Theatre District,16.5,1.0,e0aa11bb-9893-4f99-b763-329a67dd6d4c,lyft_premier,Lux,2018-11-26:06.15.15,40.41,1.0,1014.18,,0.92,1.23
2429,0.91,Uber,Beacon Hill,Haymarket Square,8.5,1.0,e00d26d1-1312-46f5-b7ed-19aedc9daf69,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:10.05.10,40.81,1.0,1014.75,,0.93,1.83
2547,1.36,Lyft,Beacon Hill,Haymarket Square,26.0,1.0,53fc85f3-d2da-4f74-9bd0-e8f09379c97a,lyft_luxsuv,Lux Black XL,2018-11-28:17.32.07,41.38,0.85,991.66,,0.64,9.93
1469,4.44,Uber,Financial District,Fenway,13.5,1.0,cc398b54-d93b-4e03-86be-0f78874b113d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-27:02.15.22,44.11,1.0,1003.08,0.117,0.91,13.58
1524,2.68,Lyft,Theatre District,Fenway,11.0,1.0,aa81ba19-f4e8-4cfc-afee-c4b7fcc08361,lyft,Lyft,2018-11-29:01.02.08,38.61,0.72,997.16,,0.71,9.82
2309,2.78,Uber,Northeastern University,North Station,22.0,1.0,aae67706-97b5-4aea-afb5-1c6e86e0d68f,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-27:02.15.22,44.25,1.0,1003.18,0.1408,0.91,13.66
1731,1.61,Uber,Haymarket Square,Theatre District,33.0,1.0,b083750a-4608-4e79-a478-b05d373b656d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-26:12.05.09,40.11,0.95,1015.2,,0.93,2.6
352,1.71,Lyft,North End,Theatre District,9.0,1.0,6d296841-8659-428e-86ca-be5cee16f00e,lyft,Lyft,2018-11-29:00.02.07,39.1,0.83,996.08,,0.67,10.75
3463,2.33,Uber,Back Bay,North End,,1.0,05864bbb-ba34-489d-a504-e681b6b795a8,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-28:10.32.07,32.77,0.15,991.22,,0.85,6.4
3843,3.12,Lyft,West End,Boston University,11.0,1.0,5af94052-042d-4bfb-b83e-b59388f70f1c,lyft,Lyft,2018-11-28:12.32.07,35.98,0.73,991.33,,0.72,7.5
3056,2.5,Uber,Beacon Hill,South Station,,1.0,f25fbc0a-2de8-4d07-ba42-fbf6ddda5b25,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-29:01.27.03,36.67,0.58,997.48,,0.77,10.53
3395,2.84,Uber,Fenway,West End,11.0,1.0,bb559868-2b95-4be8-a1da-dffcefd8afb1,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-28:18.32.09,41.18,0.99,991.7,,0.64,10.26
1493,3.55,Uber,Beacon Hill,Fenway,19.5,1.0,74151dfb-15da-424a-bef3-dc7e55997a4c,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:06.24.02,40.28,1.0,1014.16,,0.92,1.22
3156,1.5,Lyft,Back Bay,Boston University,9.0,1.25,8388ee6d-f4ac-498f-b1a8-a401266d20da,lyft,Lyft,2018-12-01:04.53.01,34.22,0.82,1018.72,,0.76,3.75
1627,2.96,Lyft,Fenway,West End,19.5,1.0,47278b36-1236-46bf-98cd-b00e7c1e9507,lyft_premier,Lux,2018-11-26:15.35.09,44.36,0.89,1014.21,,0.89,4.97
447,2.6,Uber,Back Bay,Haymarket Square,33.5,1.0,7b945935-bc79-4d7a-8f06-a4a14cc9801c,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:23.53.40,39.3,0.85,995.95,,0.66,10.54
1652,1.75,Lyft,North End,Beacon Hill,26.0,1.0,75924e6f-60ac-46c2-aa92-f93a61eca726,lyft_luxsuv,Lux Black XL,2018-11-28:17.32.07,41.3,0.85,991.67,,0.64,9.92
1340,1.46,Uber,Beacon Hill,North End,19.5,1.0,4476f85a-c1f9-471a-846c-06ce229be6cf,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-26:06.19.04,40.58,1.0,1014.19,,0.91,1.31
2422,3.05,Uber,Fenway,North Station,,1.0,50a21135-1570-408e-a458-263d50f687a2,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-26:19.35.10,45.79,0.91,1010.89,,0.83,8.59
2721,3.25,Lyft,North Station,Northeastern University,11.0,1.0,32a1951f-ab8d-4f79-ab48-33e3d9c8e241,lyft,Lyft,2018-11-28:23.02.09,39.88,0.98,995.06,,0.64,9.97
3845,2.8,Lyft,West End,Northeastern University,19.5,1.0,c99cee67-7f77-4c49-af88-1da0f9c31473,lyft_premier,Lux,2018-11-28:22.32.09,39.99,0.8,994.69,,0.66,10.01
5,2.12,Lyft,Northeastern University,Theatre District,32.5,1.0,9f6e7d07-6799-4811-89fc-05df4bc2f9be,lyft_luxsuv,Lux Black XL,2018-11-28:17.32.07,41.47,0.85,991.67,,0.63,9.93
656,2.38,Uber,North Station,South Station,13.5,1.0,cc6a4815-ae79-4ecf-9f94-ac70f788b31f,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:21.32.07,40.99,0.86,994.07,,0.64,9.63
3100,4.72,Uber,Financial District,Boston University,43.0,1.0,54eea35e-7e33-4b51-bf18-051d85df5f05,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:19.02.08,41.12,1.0,991.84,,0.64,9.36
1249,2.31,Lyft,Boston University,Beacon Hill,13.5,1.0,66c9ab56-16eb-4da4-938f-fa669d20b08c,lyft_plus,Lyft XL,2018-11-27:01.45.22,44.27,1.0,1004.45,0.693,0.9,13.31
652,2.38,Uber,North Station,South Station,18.5,1.0,79a0c0bc-07a1-4ba4-8f38-992530c3ac30,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-28:21.32.07,40.99,0.86,994.07,,0.64,9.63
3861,0.64,Lyft,West End,Haymarket Square,27.5,1.0,06fb0785-132d-4d59-a147-00655bc1b8f9,lyft_luxsuv,Lux Black XL,2018-11-26:06.29.03,40.6,1.0,1014.18,,0.92,1.43
3197,2.68,Lyft,Beacon Hill,Boston University,22.5,1.0,15f26137-057c-4709-a24d-4beae37745f9,lyft_lux,Lux Black,2018-11-29:04.09.18,37.71,0.57,998.48,,0.7,9.34
2148,2.17,Uber,South Station,North Station,9.5,1.0,392d3b05-2824-4716-a058-d7bbe83db49e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:07.31.37,35.01,0.15,991.75,,0.8,6.61
1948,1.97,Uber,Northeastern University,Beacon Hill,8.0,1.0,01cb0da4-7ba8-404d-a47c-62890faf69a4,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:10.32.07,32.83,0.16,991.41,,0.85,6.38
2924,1.14,Lyft,Financial District,North End,13.5,1.0,9dca3adf-b6ef-4903-b0c1-d92799961f62,lyft_premier,Lux,2018-11-28:14.02.07,38.4,0.48,991.64,,0.67,11.33
2373,2.69,Lyft,Beacon Hill,Boston University,10.5,1.0,5d6ffe86-5a84-48c1-a38c-3ffbd4d3e4b1,lyft,Lyft,2018-11-28:16.32.08,40.96,0.67,991.63,,0.64,10.39
3577,3.18,Lyft,Back Bay,South Station,38.0,1.5,dc4cadbd-fc05-4fc9-bd83-9fec44e36839,lyft_lux,Lux Black,2018-11-26:11.05.10,37.75,0.97,1015.28,,0.99,2.44
2403,2.88,Uber,West End,Northeastern University,9.0,1.0,e92dc337-4cfb-4e7d-9278-e4fbdb4419c2,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:06.15.16,40.33,1.0,1014.17,,0.92,1.14
3639,1.08,Uber,North End,North Station,7.0,1.0,b11a1058-3a72-4614-8a19-fa392e54a4e0,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:04.40.55,40.76,0.88,1013.96,,0.93,2.72
1029,1.61,Uber,Haymarket Square,Theatre District,9.0,1.0,f2806753-47d4-4c5a-b487-c91640e00e0e,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-28:10.02.08,33.1,0.13,991.18,,0.84,5.59
2344,0.61,Uber,West End,Haymarket Square,7.5,1.0,510530f1-f996-4263-9bd7-ddd5c273ba74,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:20.32.07,40.85,1.0,993.18,,0.66,9.8
3625,1.03,Uber,North Station,North End,8.0,1.0,62403d99-7af7-4861-bef1-14d01cf7376a,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:22.02.09,40.81,0.84,994.06,,0.63,9.27
288,4.04,Lyft,Financial District,Northeastern University,42.5,1.0,a2fc54d9-c160-49bf-ac5a-97f3e9e6d157,lyft_luxsuv,Lux Black XL,2018-11-29:04.39.58,37.15,0.46,998.87,,0.73,10.07
2081,2.72,Uber,West End,Fenway,9.5,1.0,08336244-92f6-40e4-9d3b-83847605d722,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:06.50.30,41.04,0.98,1014.34,,0.92,1.8
3715,1.57,Uber,North End,Theatre District,26.5,1.0,b6bd51f3-42e7-44e2-842d-310652f73aae,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:11.32.07,33.12,0.35,991.05,,0.82,6.54
3576,3.18,Lyft,Back Bay,South Station,52.5,1.5,858c6b83-e9f6-48c8-b0fb-f1a58bf5eb44,lyft_luxsuv,Lux Black XL,2018-11-26:11.05.10,37.75,0.97,1015.28,,0.99,2.44
2525,1.17,Lyft,Theatre District,South Station,16.5,1.0,554b81b4-ccaa-4297-990d-2f87752860dc,lyft_lux,Lux Black,2018-11-28:17.02.07,41.46,0.92,991.49,,0.63,9.25
3529,3.44,Uber,Back Bay,South Station,9.0,1.0,6b7cf1c5-ad06-4d42-925f-199db966486f,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-26:22.42.25,45.49,0.97,1007.96,0.0092,0.84,9.74
1088,0.65,Uber,Financial District,South Station,9.5,1.0,f00602e5-0659-485f-8bbe-ac0f9c63225d,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-29:01.02.08,36.8,0.71,997.12,,0.76,10.01
718,3.0,Lyft,Theatre District,Boston University,7.0,1.0,93a59f15-5e01-4cf9-acea-08d8bd278053,lyft_line,Shared,2018-11-29:00.37.34,38.65,0.75,996.83,,0.69,10.79
1166,1.45,Lyft,Back Bay,Boston University,16.5,1.0,7be625a0-d468-4ea2-9027-3fa6e04b20b6,lyft_lux,Lux Black,2018-11-28:10.32.07,32.98,0.17,991.43,,0.84,6.27
3321,2.84,Lyft,West End,Fenway,16.5,1.0,2827cde6-b203-491b-915c-cf12beafc9b5,lyft_premier,Lux,2018-11-28:18.32.07,41.13,0.98,991.73,0.0021,0.64,10.2
1976,5.7,Uber,Boston University,Financial District,27.0,1.0,6326c9d5-e2b4-4782-a561-3ea71a20fe6a,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:05.17.46,40.6,0.93,1013.77,,0.92,3.13
2268,3.07,Uber,North Station,Fenway,18.5,1.0,fda585b1-153f-40bb-abc1-764662c11da5,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-28:16.02.08,41.34,0.61,991.57,,0.61,9.94
346,1.35,Uber,Haymarket Square,Beacon Hill,27.5,1.0,c36da0c3-29d4-462d-836b-871e1d467c3b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:07.31.37,35.0,0.15,991.76,,0.8,6.59
2984,2.94,Lyft,Back Bay,North End,27.5,1.0,5f7d0930-dcaf-44fa-beb9-1b0c06c84216,lyft_lux,Lux Black,2018-11-28:23.45.57,39.43,0.87,995.85,,0.66,10.35
1706,1.16,Uber,Theatre District,Haymarket Square,17.0,1.0,3a812307-3483-47f4-9bb5-a126ba757dee,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:01.27.03,38.31,0.58,997.47,,0.72,10.48
157,1.25,Lyft,Theatre District,Haymarket Square,13.5,1.0,973e9b75-e2bc-48e7-827c-999809a92515,lyft_plus,Lyft XL,2018-11-26:06.49.45,41.13,0.98,1014.35,,0.92,1.82
1504,2.44,Lyft,Beacon Hill,North End,27.5,1.5,98003294-5f6e-436b-a969-bfa31af0ee6e,lyft_premier,Lux,2018-11-26:21.35.09,44.6,0.92,1009.04,0.003,0.86,9.46
2835,3.37,Uber,Northeastern University,West End,39.5,1.0,30e6d2fe-6981-4656-a177-c1ca67c8f44b,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:11.06.24,33.21,0.38,990.68,,0.82,6.59
895,2.88,Lyft,Boston University,West End,26.0,1.0,ab13771c-c248-4163-915a-4625b083df8e,lyft_lux,Lux Black,2018-11-29:02.09.19,38.27,0.49,997.92,0.002,0.7,10.4
2291,2.27,Uber,Boston University,Beacon Hill,7.5,1.0,8765deef-163b-4251-be3c-504f9a770c45,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:01.02.08,38.69,0.71,997.13,,0.71,9.91
3537,4.72,Uber,Financial District,Boston University,,1.0,93b64fb6-e9d2-4c2b-96fb-a82d7eb8f1e6,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,2018-11-29:00.49.08,38.85,0.77,996.82,,0.7,9.55
2539,2.04,Uber,Back Bay,Haymarket Square,9.0,1.0,98ff6bee-7578-4455-8cde-7368d6c8a839,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:17.32.07,41.38,0.85,991.66,,0.64,9.93
1267,1.61,Uber,Haymarket Square,Theatre District,7.5,1.0,86d609c5-cacd-4c17-b733-42934a87f306,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,2018-11-29:04.46.23,37.69,0.45,998.92,,0.7,9.42
3486,4.72,Uber,Financial District,Boston University,14.0,1.0,055a12ca-3139-41f4-ab8b-3bd6d735bcd7,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-28:17.02.08,41.36,0.91,991.51,,0.63,9.18
2713,3.3,Lyft,North Station,Northeastern University,16.5,1.0,851b7353-fa02-4397-84ea-24788260d08d,lyft_plus,Lyft XL,2018-11-28:23.02.09,39.88,0.98,995.06,,0.64,9.97
1830,2.8,Uber,Boston University,West End,34.0,1.0,e31a64fb-191d-4412-9c90-706d0f15cc44,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:09.32.18,33.27,0.42,991.79,,0.84,5.89
3276,1.75,Lyft,Theatre District,North End,16.5,1.0,9eb8ca67-b223-4f75-b3a1-af071bb96093,lyft_premier,Lux,2018-11-26:09.29.09,40.91,1.0,1014.75,,0.93,1.16
2235,2.5,Uber,Beacon Hill,South Station,30.5,1.0,6c36b72c-ed00-419c-9eb4-b45f47fd1bec,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,2018-11-28:23.02.09,40.49,0.99,995.03,,0.62,10.1
1206,0.59,Lyft,South Station,Theatre District,27.5,1.0,0895241a-ea2b-4934-ac36-f500ad87da17,lyft_luxsuv,Lux Black XL,2018-11-26:19.05.10,45.77,0.97,1010.97,,0.84,8.03
2062,0.54,Uber,Financial District,South Station,7.0,1.0,02c34b5e-c26e-4803-8086-6c9b36e63231,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,2018-11-26:06.24.02,43.92,1.0,1014.18,,0.81,1.38
1273,4.51,Lyft,Fenway,Financial District,13.5,1.0,7e948844-6f80-4b1a-8700-cf3273ba03ff,lyft,Lyft,2018-11-28:09.32.18,34.17,0.42,991.74,,0.81,5.97
3695,1.94,Uber,Theatre District,Northeastern University,20.5,1.0,1c252193-a421-43e4-890f-b6630c946e91,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-29:00.51.44,38.66,0.76,996.85,,0.7,9.72
70,1.81,Uber,Northeastern University,Theatre District,18.5,1.0,b7d046bf-d26b-4c88-9fac-02fc0e04bad7,6c84fd89-3f11-4782-9b50-97c468b19529,Black,2018-11-27:00.58.49,43.95,0.98,1005.98,0.1884,0.9,9.95
3258,2.86,Uber,West End,Northeastern University,10.5,1.0,ecea4424-fd79-4ea3-9b4d-a066e7a563b3,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,2018-11-26:21.05.10,44.67,1.0,1009.09,,0.85,9.19
1934,1.35,Uber,Haymarket Square,Beacon Hill,11.5,1.0,36517102-52b6-49de-8872-e94e3c3b2ae6,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,2018-11-26:05.13.05,40.64,0.93,1013.76,,0.92,2.99
